season_id,title,score,eps,area,status,season_type
36287,文豪野犬 汪！,9.8,12,海外,全12话,番剧
38035,岸边露伴 一动也不动,9.8,4,海外,全4话,番剧
107100,小猪佩奇 第十一季 中文配音,9.3,26,海外,全26话,番剧
26363,君主·埃尔梅罗二世事件簿 魔眼收集列车 Grace note,9.7,13,海外,全13话,番剧
102173,薰香花朵凛然绽放,9.6,13,海外,全13话,番剧
21464,Fate/EXTRA Last Encore,8.8,13,海外,全13话,番剧
47095,海绵宝宝 第十一季 中文配音,8.3,23,海外,全23话,番剧
6440,如果能写小说就好了,9.3,12,海外,全12话,番剧
3464,学战都市Asterisk 第二季,8.6,12,海外,全12话,番剧
25210,命运之夜  06版,9.5,24,海外,全24话,番剧
39147,初高中同校！！鬼灭学园物语,9.5,7,海外,全7话,番剧
43622,间谍过家家 中配版,8.9,25,海外,全25话,番剧
48035,亚刻奥特曼,7.1,29,海外,全29话,番剧
27999,在地下城寻求邂逅是否搞错了什么 第二季,9.0,13,海外,全13话,番剧
36165,弱势角色友崎君,9.1,14,海外,全14话,番剧
6432,属性咖啡厅,9.6,12,海外,全12话,番剧
2669,小马宝莉 友谊魔法 第二季,9.8,26,海外,全26话,番剧
39190,咒术回战 粤配版,9.7,24,海外,全24话,番剧
5985,武装少女,9.3,13,海外,全13话,番剧
40140,失格纹的最强贤者～世界最强的贤者为了变得更强而转生了～,4.8,12,海外,全12话,番剧
1573,伪恋,9.2,20,海外,全20话,番剧
38945,侦探已死,7.1,12,海外,全12话,番剧
32818,八男？别闹了！,5.5,12,海外,全12话,番剧
41642,黑之召唤士,9.0,12,海外,全12话,番剧
1178,CLANNAD ～AFTER STORY～,9.9,23,海外,全23话,番剧
5012,ReLIFE,9.9,13,海外,全13话,番剧
4197,俺物语！！,9.9,24,海外,全24话,番剧
28590,我们无法一起学习！,5.3,13,海外,全13话,番剧
44082,文豪野犬 第四季,9.7,13,海外,全13话,番剧
33384,怪盗基德1412,9.8,24,海外,全24话,番剧
37597,小猪佩奇 第三季 英文版,9.0,26,海外,全26话,番剧
102891,碧蓝之海 第二季,9.8,12,海外,全12话,番剧
36241,怪物事变,9.6,12,海外,全12话,番剧
39361,进化之实 踏上胜利的人生,5.0,12,海外,全12话,番剧
47210,物理魔法使-马修- 神觉者候选人选拔考试篇,9.1,12,海外,全12话,番剧
4394,Free!,9.4,12,海外,全12话,番剧
25839,天线宝宝,9.7,365,海外,全365话,番剧
38402,盖亚奥特曼（中配）,9.8,51,海外,全51话,番剧
45644,假面骑士创骑,9.2,49,海外,全49话,番剧
39334,世界尽头的圣骑士,6.3,12,海外,全12话,番剧
3496,机动战士高达独角兽(UC) RE:0096,9.3,22,海外,全22话,番剧
36209,奇蛋物语 / WONDER EGG PRIORITY,9.7,12,海外,全12话,番剧
38353,通灵王,8.1,52,海外,全52话,番剧
1547,吹响吧！上低音号,9.8,14,海外,全14话,番剧
4026,Re：从零开始休息时间,9.4,25,海外,全25话,番剧
41603,花园宝宝 中文配音,9.8,98,海外,全98话,番剧
28007,街角魔族,9.8,12,海外,全12话,番剧
68619,英雄联盟：双城之战 第二季 中文配音,9.6,9,海外,全9话,番剧
4181,漆黑的子弹,9.2,13,海外,全13话,番剧
68587,香格里拉边境 第二季,9.4,25,海外,全25话,番剧
44024,成龙历险记,9.2,95,海外,全95话,番剧
5798,One Room,9.7,12,海外,全12话,番剧
38875,堀与宫村 中配版,9.6,13,海外,全13话,番剧
34416,无能力者娜娜,9.4,13,海外,全13话,番剧
3527,逆转裁判,8.9,24,海外,全24话,番剧
2660,我的妹妹不可能那么可爱 第一季,9.2,16,海外,全16话,番剧
46090,狩龙人拉格纳,9.5,24,海外,全24话,番剧
12364,刀剑神域：序列之争,9.4,0,海外,2017年9月15日上映,番剧
36131,动物狂想曲 / BEASTARS 第二季,9.1,12,海外,全12话,番剧
38722,死神少爷与黑女仆,9.7,12,海外,全12话,番剧
6423,品酒要在成为夫妻后,9.5,13,海外,全13话,番剧
3428,OVERLORD SP,9.4,8,海外,全8话,番剧
32777,哆啦A梦 第一季,9.8,142,海外,全142话,番剧
2671,小马宝莉 友谊魔法 第四季,9.8,26,海外,全26话,番剧
4375,钻石王牌,9.7,75,海外,全75话,番剧
34650,政宗君的复仇,4.1,12,海外,全12话,番剧
44152,虚构推理 第二季,9.6,12,海外,全12话,番剧
28013,流汗吧！健身少女,9.7,12,海外,全12话,番剧
34410,熊熊勇闯异世界,8.5,12,海外,全12话,番剧
45011,布鲁伊 第一季 中文配音,9.7,52,海外,全52话,番剧
76110,地缚少年花子君 第二季,9.8,24,海外,全24话,番剧
1193,机动战士高达00 第二季,9.8,25,海外,全25话,番剧
36210,约定的梦幻岛 第二季,2.8,12,海外,全12话,番剧
45305,总之就是非常可爱 第二季,9.6,16,海外,全16话,番剧
31779,紫罗兰永恒花园外传：永远与自动手记人偶,9.9,0,海外,2020年1月10日上映,番剧
38399,雷欧奥特曼,8.9,51,海外,全51话,番剧
1655,关于完全听不懂老公在说什么的事 第二季,9.7,13,海外,全13话,番剧
290,记录的地平线 第二季,9.5,25,海外,全25话,番剧
5971,路人女主的养成方法 ♭,9.7,12,海外,全12话,番剧
28516,碧蓝航线,8.1,12,海外,全12话,番剧
38994,工作细胞 第二季（中配版）,9.4,8,海外,全8话,番剧
38415,欧布奥特曼,9.8,25,海外,全25话,番剧
34436,被神捡到的男人,5.6,12,海外,全12话,番剧
1732,幻想嘉年华,9.8,12,海外,全12话,番剧
2591,噬神者,9.4,13,海外,全13话,番剧
1057,凉宫春日的忧郁 2009,9.5,28,海外,全28话,番剧
43142,入间同学入魔了 第三季,9.5,21,海外,全21话,番剧
6439,幻界战线 & BEYOND,9.8,12,海外,全12话,番剧
33394,怪盗基德1412（中配）,9.4,24,海外,全24话,番剧
1192,机动战士高达00,9.7,25,海外,全25话,番剧
2592,学园孤岛,9.6,12,海外,全12话,番剧
34402,成神之日,5.8,12,海外,全12话,番剧
6447,鬼灯的冷彻 第二季,9.7,13,海外,全13话,番剧
38693,盖亚奥特曼,9.8,51,海外,全51话,番剧
45015,布鲁伊 第三季 中文配音,9.6,52,海外,全52话,番剧
38404,奈克赛斯奥特曼,9.8,38,海外,全38话,番剧
129142,正相反的你与我,9.8,12,海外,全12话,番剧
12116,声之形,9.5,0,海外,2017年9月8日上映,番剧
29052,齐木楠雄的灾难 始动篇,9.8,6,海外,全6话,番剧
5020,Rewrite,8.7,13,海外,全13话,番剧
1293,幸运星,9.9,25,海外,全25话,番剧
1661,夏目友人帐 第二季,9.8,13,海外,全13话,番剧
43814,久保同学不放过我,9.5,12,海外,全12话,番剧
38412,捷德奥特曼,9.3,25,海外,全25话,番剧
36362,愤怒的审判,6.2,24,海外,全24话,番剧
41421,史上最强大魔王转生为村民甲,5.0,12,海外,全12话,番剧
842,笨蛋，测验，召唤兽,9.7,13,海外,全13话,番剧
28634,超人高中生们即便在异世界也能从容生存！,3.6,12,海外,全12话,番剧
26946,ULTRAMAN 机动奥特曼（中配）,9.1,13,海外,全13话,番剧
26765,ULTRAMAN 机动奥特曼,9.4,13,海外,全13话,番剧
26703,命运之夜——天之杯：恶兆之花,9.6,0,海外,2019年1月11日上映,番剧
38222,青梅竹马绝对不会输的恋爱喜剧,5.4,12,海外,全12话,番剧
43146,因为是反派大小姐所以养了魔王,8.5,12,海外,全12话,番剧
23795,宝可梦 太阳&月亮 全三季,9.1,146,海外,全146话,番剧
45013,布鲁伊 第二季 中文配音,9.9,52,海外,全52话,番剧
3072,晨曦公主,9.7,24,海外,全24话,番剧
6340,GAMERS电玩咖！,9.2,12,海外,全12话,番剧
6463,少女终末旅行,9.8,12,海外,全12话,番剧
38233,SSSS.电光机王,9.8,12,海外,全12话,番剧
289,记录的地平线,9.7,25,海外,全25话,番剧
41997,特利迦奥特曼,5.6,29,海外,全29话,番剧
899,滑头鬼之孙,9.3,26,海外,全26话,番剧
3463,百武装战记,8.0,12,海外,全12话,番剧
48811,夏目友人帐 第七季,9.9,13,海外,全13话,番剧
685,K,9.5,13,海外,全13话,番剧
21717,妖精森林的小不点,9.9,13,海外,全13话,番剧
28543,刺客守则,6.5,12,海外,全12话,番剧
1624,黑子的篮球,9.2,25,海外,全25话,番剧
419,斩服少女,9.8,24,海外,全24话,番剧
297,银仙,9.7,12,海外,全12话,番剧
2578,赤发白雪姬 第一季,9.7,12,海外,全12话,番剧
2546,言叶之庭,9.7,1,海外,全1话,番剧
6425,此花亭奇谭,9.8,12,海外,全12话,番剧
959,Angel Beats!,9.8,13,海外,全13话,番剧
2670,小马宝莉 友谊魔法 第三季,9.7,13,海外,全13话,番剧
33803,没落要塞 / DECA-DENCE,9.7,12,海外,全12话,番剧
1662,夏目友人帐 第三季,9.8,13,海外,全13话,番剧
38234,装甲重拳/MEGALOBOX 第二季,9.9,13,海外,全13话,番剧
28000,实况主的逃脱游戏,9.3,11,海外,全11话,番剧
41931,憨豆先生动画版 第一季 中文配音,9.7,52,海外,全52话,番剧
29333,无限系统树,6.2,13,海外,全13话,番剧
3530,超时空要塞Δ,9.1,26,海外,全26话,番剧
26183,新天线宝宝,8.7,60,海外,全60话,番剧
38236,圣女魔力无所不能,8.8,12,海外,全12话,番剧
5788,小魔女学园 TV版,9.7,25,海外,全25话,番剧
41930,憨豆先生动画版 第一季,9.8,52,海外,全52话,番剧
3068,Love Live! School Idol Project,9.7,13,海外,全13话,番剧
5692,宝可梦 XY&Z,8.6,49,海外,全49话,番剧
38401,戴拿奥特曼（中配）,9.4,51,海外,全51话,番剧
34408,忧国的莫里亚蒂,9.6,11,海外,全11话,番剧
471,魔笛MAGI 第二季,9.6,25,海外,全25话,番剧
34431,半妖的夜叉姬,4.7,24,海外,全24话,番剧
2661,我的妹妹不可能那么可爱 第二季,8.4,16,海外,全16话,番剧
44141,名侦探柯南：万圣节的新娘,8.9,0,海外,2022年4月15日上映,番剧
5548,黑白来看守所,9.2,13,海外,全13话,番剧
5747,Fate/Grand Order ‐First Order‐,8.4,1,海外,全1话,番剧
42107,打工吧！魔王大人 第二季,7.5,24,海外,全24话,番剧
1630,EVA 新世纪福音战士剧场版：Air / 真心为你,9.6,2,海外,全2话,番剧
21728,爱吃拉面的小泉同学,9.2,12,海外,全12话,番剧
6419,食戟之灵 餐之皿,9.4,24,海外,全24话,番剧
1239,×××HOLiC,9.8,24,海外,全24话,番剧
470,魔笛MAGI,9.1,25,海外,全25话,番剧
2303,浪客剑心,9.8,94,海外,全94话,番剧
42187,德凯奥特曼（中配）,8.5,28,海外,全28话,番剧
2583,空战魔导士候补生的教官,7.2,12,海外,全12话,番剧
2672,小马宝莉 友谊魔法 第五季,9.8,26,海外,全26话,番剧
1663,夏目友人帐 第四季,9.8,13,海外,全13话,番剧
6427,Just Because!,9.5,13,海外,全13话,番剧
324,我，要成为双马尾。,9.3,12,海外,全12话,番剧
45487,文豪野犬 第五季,7.2,11,海外,全11话,番剧
25696,弦音 -风舞高中弓道部-,9.5,14,海外,全14话,番剧
43150,点满农民相关技能后，不知为何就变强了。,5.7,12,海外,全12话,番剧
3071,Love Live! School Idol Project（第二季）,9.8,13,海外,全13话,番剧
2740,重装武器,9.3,24,海外,全24话,番剧
127870,判处勇者刑,9.6,12,海外,全12话,番剧
29076,魔法纪录 魔法少女小圆外传,9.4,13,海外,全13话,番剧
41005,鬼灭之刃 无限列车篇 中配版,9.1,7,海外,全7话,番剧
3440,鬼灯的冷彻,9.6,13,海外,全13话,番剧
41935,憨豆先生动画版 第三季 中文配音,9.6,26,海外,全26话,番剧
5439,比得兔（第一季）,9.3,50,海外,全50话,番剧
40028,紫罗兰永恒花园 剧场版 ,9.9,0,海外,2021年12月25日上映,番剧
952,恶魔奶爸,9.8,60,海外,全60话,番剧
38237,龙先生，想要买个家,9.4,12,海外,全12话,番剧
25622,终将成为你,9.8,13,海外,全13话,番剧
24628,百炼霸王与圣约女武神,6.2,12,海外,全12话,番剧
37924,这爱情有点奇怪,9.2,12,海外,全12话,番剧
34401,在地下城寻求邂逅是否搞错了什么 第三季,9.2,12,海外,全12话,番剧
5523,3月的狮子,9.8,22,海外,全22话,番剧
40154,自称贤者弟子的贤者,6.1,12,海外,全12话,番剧
38989,戴拿奥特曼,9.6,51,海外,全51话,番剧
24572,One Room 第二季,9.8,13,海外,全13话,番剧
2723,机动战士高达 铁血的奥尔芬斯 第一季,9.5,25,海外,全25话,番剧
6164,宝可梦 超级愿望,7.2,144,海外,全144话,番剧
25619,邻家索菲,9.8,12,海外,全12话,番剧
24627,异界少女召唤术,6.9,12,海外,全12话,番剧
38260,薇薇 -萤石眼之歌-,9.8,13,海外,全13话,番剧
6179,变形金刚 领袖之证 第一季（中文版）,9.8,27,海外,全27话,番剧
44863,国王排名 勇气的宝箱,7.7,10,海外,全10话,番剧
5556,奇异太郎少年的妖怪绘日记,9.7,12,海外,全12话,番剧
23043,OVERLORD Ⅱ SP,9.5,13,海外,全13话,番剧
900,滑头鬼之孙 第二季,9.6,26,海外,全26话,番剧
3096,只有我不存在的城市,9.7,12,海外,全12话,番剧
291,魔弹之王与战姬,9.1,13,海外,全13话,番剧
45005,铃芽之旅,9.8,0,海外,2023年3月24日上映,番剧
44818,邻家的天使同学,7.3,12,海外,全12话,番剧
45492,我的幸福婚姻,7.5,13,海外,全13话,番剧
1064,DARKER THAN BLACK -黑之契约者-,9.7,26,海外,全26话,番剧
468,青春纪行 / 金色时光,9.5,24,海外,全24话,番剧
38923,阴晴不定大哥哥,9.8,13,海外,全13话,番剧
5027,NEW GAME!,9.7,12,海外,全12话,番剧
28965,青春猪头少年不会梦到怀梦美少女,9.8,1,海外,全1话,番剧
40153,公主连结 与你重逢 第二季,5.9,12,海外,全12话,番剧
59,青春之旅,9.5,12,海外,全12话,番剧
102181,光死去的夏天,9.8,12,海外,全12话,番剧
1625,黑子的篮球 第2期,9.3,25,海外,全25话,番剧
46114,米奇与达利,9.7,13,海外,全13话,番剧
45208,刀剑神域进击篇：无星之夜,9.6,0,海外,2021年10月30日上映,番剧
5022,热诚传说X,8.4,13,海外,全13话,番剧
38230,伊甸星原 EDENS ZERO,9.5,25,海外,全25话,番剧
29308,BanG Dream! 梦想协奏曲 第三季,9.8,13,海外,更新至第13话,番剧
44698,名侦探柯南：黑铁的鱼影 ,9.6,0,海外,2023年12月16日上映,番剧
38410,艾克斯奥特曼,9.8,24,海外,全24话,番剧
311,我家浴缸的二三事,9.6,13,海外,全13话,番剧
1656,无头骑士异闻录,9.7,26,海外,全26话,番剧
39145,鬼灭之刃 柱合会议·蝶屋篇,9.2,1,海外,全1话,番剧
46165,鸭乃桥论的禁忌推理,9.1,13,海外,全13话,番剧
37596,小猪佩奇 第二季 英文版,8.9,52,海外,全52话,番剧
2724,对魔导学园35试验小队,8.6,12,海外,全12话,番剧
68627,少女乐队的呐喊,9.7,13,海外,全13话,番剧
37498,碧蓝航线：微速前行！,9.8,12,海外,全12话,番剧
39001,LoveLive 爱与演唱会!超级明星!!,9.7,12,海外,全12话,番剧
444,魔王勇者,9.4,12,海外,全12话,番剧
4155,玉子爱情故事,9.9,1,海外,全1话,番剧
41418,恋爱要在世界征服后,9.8,12,海外,全12话,番剧
102707,奥美迦奥特曼,6.6,28,海外,全28话,番剧
4194,钻石王牌 ～Second Season～,9.8,48,海外,全48话,番剧
120767,汪汪队立大功 第五季 中文配音,0.0,26,海外,全26话,番剧
6180,变形金刚 领袖之证 第二季（中文版）,9.9,25,海外,全25话,番剧
43148,致不灭的你 第二季,9.4,20,海外,全20话,番剧
24571,ISLAND,9.2,12,海外,全12话,番剧
27014,天元突破红莲螺岩,9.8,27,海外,全27话,番剧
2993,绯弹的亚里亚,8.8,12,海外,全12话,番剧
25131,OVERLORD Ⅲ SP,9.3,13,海外,全13话,番剧
38398,泽塔奥特曼（中配）,9.4,28,海外,全28话,番剧
24266,小马宝莉 友谊魔法 第八季,9.5,26,海外,全26话,番剧
6308,妖怪公寓的幽雅日常,9.2,26,海外,全26话,番剧
5201,Free! -Eternal Summer-,9.7,14,海外,全14话,番剧
5515,刀剑乱舞-花丸-,9.7,12,海外,全12话,番剧
48850,蓝色禁区 第二季,8.0,14,海外,全14话,番剧
37601,小猪佩奇 第七季 英文版,8.8,52,海外,全52话,番剧
37575,佐贺偶像是传奇 卷土重来,9.9,12,海外,全12话,番剧
33383,怪盗基德,9.7,12,海外,全12话,番剧
5786,猫咪日常,9.6,12,海外,全12话,番剧
3786,绝园的暴风雨,9.6,24,海外,全24话,番剧
24570,Free!-Dive to the Future-,9.6,12,海外,全12话,番剧
38876,干物妹！小埋 中配版,9.2,12,海外,全12话,番剧
207,头文字D First Stage,9.9,26,海外,全26话,番剧
113034,超常技能开启奇幻世界美食之旅 第二季,9.8,12,海外,全12话,番剧
2742,樱子小姐的脚下埋着秘密,9.4,12,海外,全12话,番剧
38406,麦克斯奥特曼,9.8,39,海外,全39话,番剧
28332,命运之夜——天之杯II ：迷失之蝶,9.7,0,海外,2019年7月12日上映,番剧
41009,小林家的龙女仆 中配版,9.7,14,海外,全14话,番剧
112480,3年Z组银八老师,9.7,12,海外,全12话,番剧
26870,川柳少女,9.7,12,海外,全12话,番剧
6000,时钟机关之星,8.4,12,海外,全12话,番剧
6418,UQ HOLDER！悠久持有者！,6.9,12,海外,全12话,番剧
23877,鬼灯的冷彻 第二季 其二,9.8,13,海外,全13话,番剧
91776,摇滚乃是淑女的爱好,9.7,13,海外,全13话,番剧
44083,物之古物奇谭,9.0,24,海外,全24话,番剧
47245,虫王战队超王者,9.8,50,海外,全50话,番剧
6470,无论何时我们的恋情都是10厘米。～告白实行委员会～,9.6,6,海外,全6话,番剧
6325,舞动青春,9.6,24,海外,全24话,番剧
4996,地狱少女,9.7,26,海外,全26话,番剧
112990,东岛丹三郎想成为假面骑士,9.7,12,海外,更新至第12话,番剧
3103,灰与幻想的格林姆迦尔,9.8,12,海外,全12话,番剧
38408,赛罗奥特曼 英雄传,9.7,25,海外,全25话,番剧
6341,地狱少女 宵伽,9.3,12,海外,全12话,番剧
38949,我立于百万生命之上（第二季）,8.0,12,海外,全12话,番剧
44078,冰属性男子和酷酷女同事,9.6,12,海外,全12话,番剧
191,请问您今天要来点兔子吗？,9.7,12,海外,全12话,番剧
861,青之驱魔师,8.9,25,海外,全25话,番剧
34715,One Room 第三季,9.8,12,海外,全12话,番剧
5535,机动战士高达 铁血的奥尔芬斯 第二季,4.0,25,海外,全25话,番剧
845,花开伊吕波,9.6,26,海外,全26话,番剧
26766,水果篮子 (2019),9.7,25,海外,全25话,番剧
26289,同居人是猫,9.7,12,海外,全12话,番剧
23838,敦君与女朋友,9.4,25,海外,全25话,番剧
2338,幽游白书,9.8,112,海外,全112话,番剧
6181,变形金刚 领袖之证 第三季（中文版）,9.8,16,海外,全16话,番剧
5776,URARA迷路帖,9.6,12,海外,全12话,番剧
26809,钻石王牌 act II 前半,9.8,25,海外,全25话,番剧
41079,汪汪队立大功 第二季,8.3,24,海外,全24话,番剧
43056,间谍过家家 粤配版,9.6,25,海外,全25话,番剧
76133,金牌得主,9.9,13,海外,全13话,番剧
782,一起一起这里那里,9.8,13,海外,全13话,番剧
5016,小桃小栗Love Love物语,9.6,13,海外,全13话,番剧
47534,假面骑士时王,6.5,49,海外,全49话,番剧
47800,铁甲小宝 重制版 中文配音,9.6,51,海外,全51话,番剧
45504,白圣女与黑牧师,9.8,12,海外,全12话,番剧
1638,EVA 新世纪福音战士新剧场版1.11：序,9.7,1,海外,全1话,番剧
800,圣斗士星矢 THE LOST CANVAS 冥王神话,9.7,26,海外,全26话,番剧
39725,理科生坠入情网，故尝试证明。 第二季,6.5,12,海外,全12话,番剧
21778,比宇宙更远的地方,9.8,13,海外,全13话,番剧
28011,COP CRAFT,9.1,13,海外,全13话,番剧
32778,哆啦A梦 第二季,9.7,132,海外,全132话,番剧
5494,精灵宝可梦 世代,9.6,18,海外,全18话,番剧
39143,鬼灭之刃 兄妹之绊,9.0,1,海外,全1话,番剧
39818,新猫和老鼠 第一季,9.4,25,海外,全25话,番剧
2762,请问您今天要来点兔子吗？？,9.8,12,海外,全12话,番剧
45486,勇者赫鲁库,9.2,24,海外,全24话,番剧
4586,黑执事II,9.4,12,海外,全12话,番剧
25711,嫁给非人类,9.6,12,海外,全12话,番剧
48690,青之箱,9.4,25,海外,全25话,番剧
3439,绯弹的亚里亚 第一季 OVA,9.2,1,海外,全1话,番剧
41619,汪汪队立大功 第一季,8.4,23,海外,全23话,番剧
45511,布莱泽奥特曼（中配）,9.5,28,海外,全28话,番剧
24959,剧场版总集篇 OVERLORD 漆黑的英雄,9.3,1,海外,全1话,番剧
5807,BanG Dream!,9.4,13,海外,全13话,番剧
45318,疯狂动物城大小事 中文配音,9.7,6,海外,全6话,番剧
686,加速世界,8.8,24,海外,全24话,番剧
44220,尼尔：自动人形,9.6,24,海外,全24话,番剧
24112,索尼克音爆,9.5,52,海外,全52话,番剧
36282,巴克·亚罗/BACK ARROW,9.8,24,海外,全24话,番剧
34405,约战狂三外传,9.6,2,海外,全2话,番剧
36202,天地创造设计部,9.5,13,海外,全13话,番剧
1600,灼眼的夏娜,9.5,24,海外,全24话,番剧
26303,不吉波普不笑,9.7,18,海外,全18话,番剧
24622,少女☆歌剧 Revue Starlight,9.8,12,海外,全12话,番剧
26184,新天线宝宝 第二季,8.9,60,海外,全60话,番剧
47558,老夫老妻重返青春,9.8,11,海外,全11话,番剧
24569,BanG Dream! 少女乐团派对☆PICO,9.8,26,海外,全26话,番剧
47208,假面骑士歌查德,8.5,50,海外,全50话,番剧
36204,悠哉日常大王 第三季,9.9,12,海外,全12话,番剧
91755,哆啦A梦 第五季,9.8,80,海外,全80话,番剧
42531,奥特银河格斗 命运的冲突,7.6,11,海外,全11话,番剧
3120,粗点心战争,9.3,12,海外,全12话,番剧
710,散华礼弥,9.5,14,海外,全14话,番剧
91812,赛马娘 芦毛灰姑娘,9.9,23,海外,全23话,番剧
38254,忧国的莫里亚蒂 后半,9.7,13,海外,全13话,番剧
88050,假面骑士艾克赛德,9.8,45,海外,全45话,番剧
1639,EVA 新世纪福音战士新剧场版2.22：破,9.7,1,海外,全1话,番剧
1715,虫师,9.9,26,海外,全26话,番剧
44023,被解雇的暗黑士兵慢生活的第二人生,8.6,12,海外,全12话,番剧
843,笨蛋，测验，召唤兽2,9.8,13,海外,全13话,番剧
48029,亚托莉 -我挚爱的时光-,9.6,13,海外,全13话,番剧
39900,猫和老鼠传奇 第一季,9.6,13,海外,全13话,番剧
45641,暴太郎战队咚兄弟,9.8,50,海外,全50话,番剧
23595,高达创形者,4.6,25,海外,全25话,番剧
2574,魔法少女☆伊莉雅 2WEI!,9.5,10,海外,全10话,番剧
48922,假面骑士加布（中配）,6.1,50,海外,全50话,番剧
28635,钻石王牌 act II 后半,9.8,27,海外,全27话,番剧
38420,罗布奥特曼,9.3,25,海外,全25话,番剧
413,变态王子与不笑猫,9.7,12,海外,全12话,番剧
3107,赤发白雪姬 第二季,9.7,12,海外,全12话,番剧
5797,Hand Shakers,8.3,12,海外,全12话,番剧
21785,异世界居酒屋～古都阿伊特力亚的居酒屋阿信～,9.3,12,海外,全12话,番剧
23829,Comic Girls,9.8,12,海外,全12话,番剧
27997,偶像梦幻祭,8.9,25,海外,全25话,番剧
39873,新猫和老鼠 第二季,9.3,26,海外,全26话,番剧
45466,索尼克：回家大冒险 中文配音,0.0,22,海外,全22话,番剧
113353,最后可以再拜托您一件事吗？,9.0,13,海外,全13话,番剧
3420,野良神 ARAGOTO OAD,9.7,2,海外,全2话,番剧
821,零之使魔F,9.3,12,海外,全12话,番剧
47985,假面骑士圣刃,9.6,48,海外,全48话,番剧
24255,剧场版总集篇 OVERLORD 不死者之王,9.4,1,海外,全1话,番剧
5990,王室教师海涅,9.4,12,海外,全12话,番剧
1551,亚尔斯兰战记,8.7,25,海外,全25话,番剧
5029,天真与闪电,9.7,12,海外,全12话,番剧
21775,学园奶爸,9.9,12,海外,全12话,番剧
5440,比得兔（第二季）,9.3,52,海外,全52话,番剧
47066,宝可梦 旅途 第一季（中配）,3.0,48,海外,全48话,番剧
41575,青之芦苇,9.7,24,海外,全24话,番剧
44777,假面骑士极狐（中配）,7.8,49,海外,全49话,番剧
48032,魔法少女与邪恶曾经敌对。,9.8,12,海外,全12话,番剧
1640,EVA 新世纪福音战士新剧场版3.33：Q,9.0,1,海外,全1话,番剧
48048,亚刻奥特曼（中配）,7.5,29,海外,全29话,番剧
33176,BanG Dream! 少女乐团派对！☆PICO～大份～,9.8,26,海外,全26话,番剧
23942,魔法少女 俺（中配）,9.3,12,海外,全12话,番剧
43356,小黄人大眼萌：神偷奶爸前传,9.2,0,海外,2022年6月13日上映,番剧
23884,ReLIFE 完结篇,9.9,4,海外,全4话,番剧
38877,紫罗兰永恒花园 中配版,9.6,14,海外,全14话,番剧
29109,22/7,9.3,13,海外,全13话,番剧
1598,来自新世界,9.5,25,海外,全25话,番剧
43144,驯兽师被逐出队伍后邂逅最强少女,6.2,13,海外,全13话,番剧
33395,怪盗基德（中配）,9.4,12,海外,全12话,番剧
44903,名侦探柯南：犯人犯泽先生,8.6,12,海外,全12话,番剧
4374,高达创战者,9.7,25,海外,全25话,番剧
38950,魔法纪录 魔法少女小圆外传 第二季,7.3,12,海外,全12话,番剧
441,来自风平浪静的明天,9.6,26,海外,全26话,番剧
5062,学园偶像 阳光!!,9.3,13,海外,全13话,番剧
102015,沉默魔女 沉默魔女的秘密,9.5,13,海外,全13话,番剧
818,零之使魔,9.4,13,海外,全13话,番剧
38245,奇巧出租车,9.9,13,海外,全13话,番剧
44081,反派大小姐莉泽洛特与实况解说,9.4,12,海外,全12话,番剧
38958,漂流少年,9.7,12,海外,全12话,番剧
32394,烟花,8.6,0,海外,2017年12月1日上映,番剧
38955,白沙的水族馆,9.6,24,海外,全24话,番剧
38163,环太平洋：黑色禁区,6.3,7,海外,全7话,番剧
